Repo,Total classes,NOF,NOM,NOP,NOPF,NOPM,LOC,Avg WMC,Avg NC,Avg DIT
scottlerch_HostsFileEditor,30,184,146,91,8,63,5479,9.133333333,0,0
scriptcs_scriptcs,198,251,694,298,13,373,8904,5.737373737,0.560606061,0.606060606
scriptcs-contrib_scriptcs-webapi,9,24,49,11,0,40,413,6.555555556,0.111111111,0.111111111
ScruffyFurn_Windows-Unity-Ad-Network-Plugin,16,63,111,38,9,46,2895,13.8125,0,0
SCToolsfactory_SCJMapper-V2,81,912,763,338,89,394,27433,29.4691358,0.12345679,0.12345679
sdekock_AgUnit,39,20,161,41,2,126,1328,5.846153846,0.256410256,0.256410256
sdesalas_trifleJS,38,61,276,96,15,174,6964,19.36842105,0.210526316,0.131578947
sebasbaumh_WixEdit,129,513,971,148,8,467,18301,23.94573643,0.426356589,0.775193798
Sebazzz_SDammann.WebApi.Versioning,40,45,122,29,2,76,1878,4.725,0.5,0.525
SecurityInnovation_YASAT,13,26,68,19,6,26,978,16.15384615,0,0
SEEK-Jobs_pact-net,129,124,328,97,10,188,3850,4.496124031,0.503875969,0.573643411
seesharper_LightInject,269,143,737,147,5,339,8961,3.68401487,0.643122677,0.550185874
segmentio_Analytics.Xamarin,34,23,109,48,7,70,1677,4,0.411764706,0.411764706
semack_land,24,58,104,31,4,60,1476,10.79166667,0.333333333,0.416666667
SEModCommunity_SE-Community-Mod-API,173,833,638,375,28,232,24591,9.838150289,0.606936416,1.312138728
sendgrid_sendgrid-csharp,1,0,2,0,0,0,131,3,0,0
SepiaGroup_Neo4jRestNet,61,71,712,86,6,641,6036,19.36065574,0.31147541,0.31147541
serbrech_Owin.Catify,3,2,14,8,1,11,131,5.333333333,0,0
sergeyshushlyapin_Sitecore.FakeDb,162,149,616,148,15,453,6353,5.62345679,0.191358025,0.185185185
SergeyTeplyakov_ExceptionAnalyzer,15,35,31,11,8,20,594,4.266666667,0,0
sergun_monads.net,30,0,202,4,0,202,3436,14.86666667,0,0
SeriousM_WPFLocalizationExtension,142,146,311,183,39,191,7848,4.267605634,0.133802817,0.154929577
serverdensity_sd-agent-windows,57,168,212,78,1,74,4646,9.245614035,0.421052632,0.385964912
ServiceStack_ServiceStack,889,227,631,1441,76,574,14767,0.94488189,0.061867267,0.071991001
ServiceStack_ServiceStack.Examples,304,263,563,490,51,347,9696,2.467105263,0.016447368,0.016447368
ServiceStack_ServiceStack.Extras,127,256,398,214,31,299,6611,5.275590551,0.25984252,0.25984252
ServiceStackApps_RedisAdminUI,359,6,301,602,3,293,9829,0.933147632,0.289693593,0.289693593
ServiceStackApps_TechStacks,111,6,67,216,0,62,2282,1.54954955,0.072072072,0.072072072
ServiceStackV3_ServiceStack.RedisWebServices,359,6,301,602,3,293,9829,0.933147632,0.289693593,0.289693593
sethreno_schemazen,44,46,147,133,13,98,2977,12.06818182,0.75,0.386363636
sgbj_Dukpt.NET,2,9,15,0,0,14,106,11.5,0,0
sgrassie_csharp-github-api,67,56,258,71,1,191,4564,9.208955224,0.104477612,0.104477612
sgrebnov_IeMobileDebugger,8,6,52,4,1,18,499,8.25,0.375,0.375
sh1989_ReactiveFlickr,10,15,10,11,0,8,225,1,0.1,0.1
shadowsocks_shadowsocks-csharp,83,573,676,100,137,337,11742,17.57831325,0.168674699,0.253012048
sharepoint-sherpa_sherpa,84,92,298,254,10,163,5870,9.619047619,0.226190476,0.25
sharparchitecture_Sharp-Architecture,40,12,98,45,4,74,890,3.35,0.125,0.125
sharpdx_SharpDX,179,412,594,694,33,347,18579,10.48044693,0.335195531,0.374301676
sharpdx_Toolkit,1,0,1,1,0,1,32,5,0,0
SharpRepository_SharpRepository,249,117,2260,307,8,1430,17414,12.22088353,0.638554217,0.682730924
Shawak_downtify,10,25,61,6,2,37,730,12.9,0,0
shawnmclean_Mandrill-dotnet,82,10,109,361,7,78,4861,1.536585366,0.048780488,0.048780488
shawnmclean_SimpleCrypto.net,4,7,22,10,0,12,503,10.25,0.25,0.25
shawty_polymermvc,23,3,26,46,0,23,554,1.652173913,0,0
shiftkey_octohipster,21,16,28,27,0,17,430,1.619047619,0.238095238,0.238095238
shiftkey_ReactiveGit,11,16,25,21,2,16,517,2.363636364,0.090909091,0.090909091
shlee322_Netronics,30,41,59,8,16,52,719,3.033333333,0,0
shogo82148_MiniMessagePack,1,4,29,0,0,5,469,108,0,0
shuruev_StyleCopPlus,84,269,426,228,8,201,9145,9.785714286,0.345238095,0.333333333
SickheadGames_TinyPG,70,256,384,86,57,150,8216,23.58571429,0.342857143,0.228571429
siddharth96_windows-tweaker,4,14,14,9,7,2,233,5.75,0,0
SignalR_SignalR,835,1451,4704,1701,70,2705,69651,10.34850299,0.317365269,0.360479042
silentbobbert_EFCache.Redis,6,4,30,7,0,22,310,7.833333333,0.166666667,0.166666667
sillsdev_FieldWorks,397,769,2085,781,253,1395,56298,12.97481108,0.476070529,0.798488665
SimonRichards_clang-sharp,25,33,208,99,17,180,2071,9.68,0,0
SimpleAuthentication_SimpleAuthentication,152,71,231,320,11,137,5568,3.394736842,0.210526316,0.25
simplefx_Simple.OData,9,12,85,26,1,49,802,14.44444444,0,0
simplybusiness_mongosis,9,42,59,15,0,27,1298,25.66666667,0,0
Sims4Group_Sims4Tools,109,922,954,288,15,336,27026,19.60550459,0.082568807,0.146788991
sinclairzx81_reactor,146,459,1058,511,19,774,20930,15.86986301,0.198630137,0.212328767
siniypin_pjsip4net,424,2430,213,76,2380,164,10938,0.589622642,0.054245283,0.054245283
SirCmpwn_ChatSharp,40,3,177,118,0,104,2913,9.275,0,0
SirCmpwn_Craft.Net,257,792,1065,478,706,885,16817,7.739299611,0.548638132,0.571984436
SirCmpwn_organic,17,43,61,38,34,39,2973,43.52941176,0,0
SirCmpwn_PartyCraft,27,8,79,47,3,47,1437,8.333333333,0.703703704,0.703703704
SirCmpwn_Patchy,68,182,324,260,16,123,7334,12.52941176,0.014705882,0.014705882
SirCmpwn_RedditSharp,62,128,272,264,4,215,4852,8.387096774,0.274193548,0.290322581
SirCmpwn_Tomato,53,314,285,125,70,97,8289,23.83018868,0.20754717,0.264150943
SirCmpwn_TrueCraft,600,873,1780,2374,610,1273,38565,6.74,0.905,1.253333333
sirkut_InfernalRobotics,20,219,133,27,103,55,3688,26.85,0.3,0.3
Sitecore_autohaus,53,24,69,109,1,53,1770,3.113207547,0.339622642,0.377358491
Sitecore_sitecore-xamarin-pcl-sdk,229,195,811,363,10,507,10172,5.703056769,0.655021834,0.847161572
Sitecore-Community_Sitecore-Mvc-Contrib,55,42,170,58,2,96,1426,3.745454545,0.4,0.454545455
sitecorian_SitecoreSearchContrib,54,91,187,67,4,119,3360,7.240740741,0.481481481,0.648148148
Sitefinity_feather-widgets,393,460,1112,2601,4,526,42686,5.58524173,0.305343511,0.333333333
sixthsense_sixthsense,14,237,175,30,16,63,5112,38.5,0,0
sjdirect_abot,69,79,310,182,1,144,4701,8.231884058,0.492753623,0.507246377
skradel_Zetetic.Ldap,33,46,127,50,15,85,2792,18.54545455,0.090909091,0.090909091
skrusty_AsterNET.ARI,142,60,533,261,31,283,10148,14.68309859,0.507042254,0.61971831
skybrud_Skybrud.Umbraco.GridData,39,7,150,106,3,121,3104,7.179487179,0.615384615,0.717948718
SLaks_VSEmbed,57,111,248,111,34,158,3407,5.771929825,0.175438596,0.192982456
SlavaRa_fd-quicknavigate-plugin,22,123,202,29,27,33,3253,27.31818182,0.181818182,0.181818182
slluis_cydin,36,110,182,50,60,127,2515,11.08333333,0.083333333,0.083333333
slodge_Cirrious.FluentLayout,14,13,19,12,0,16,207,1.5,0.428571429,0.428571429
sloth4413_CommOAuth2,74,17,122,165,2,100,2372,2.554054054,0.567567568,0.567567568
smiley22_S22.Imap,70,75,398,152,2,179,10950,12.74285714,0.142857143,0.157142857
smolyakoff_essential-templating,63,50,221,66,2,139,2261,5.444444444,0.317460317,0.333333333
smorks_smtp4dev,92,174,288,212,2,161,6057,5.239130435,0.423913043,0.413043478
smsohan_MvcMailer,12,3,52,13,1,42,552,6.333333333,0.333333333,0.5
SolidSoils_Arduino,43,45,203,80,0,91,3249,9.093023256,0.255813953,0.162790698
SolutionsDesign_Algorithmia,77,91,506,123,1,299,9129,11.97402597,0.298701299,0.298701299
somdoron_NetMQ.WebSockets,16,33,53,13,1,29,1191,16,0.125,0.125
somedave_FluentBootstrap,217,559,734,103,498,473,7073,4.68202765,1.248847926,1.059907834
somedave_Wyam,400,1015,1937,868,348,1422,33426,8.39,0.61,0.7375
Sonarr_Sonarr,2095,2129,6860,3504,131,4079,88533,6.003341289,0.555131265,0.619093079
sones_sones,1612,2775,7868,2585,1077,4974,131180,10.88709677,0.650744417,0.763027295
SonyWWS_ATF,1959,6203,11295,4408,1311,5383,270828,14.82388974,0.686064319,0.587544666
SonyWWS_LevelEditor,1269,4676,8303,2867,929,4049,188488,17.19936958,0.6643026,0.599684791
soygul_NBug,120,509,375,300,3,126,12989,7.558333333,0.216666667,0.275
soywiz_cspspemu,812,5082,5305,1306,3273,3929,405263,14.89655172,0.230295567,0.306650246
spadger_simple-config,17,2,71,13,0,51,672,7.588235294,0.470588235,0.470588235
SparkViewEngine_spark,375,431,1578,602,72,862,41001,7.394666667,0.536,0.674666667
spazzarama_Direct3DHook,53,160,220,88,2,124,5016,10.24528302,0.226415094,0.358490566
specflowreporting_SpecFlow.Reporting,29,4,74,53,0,44,1140,5.655172414,0.344827586,0.482758621
speps_XInputDotNet,17,77,34,38,2,11,1167,3,0,0
spiiin_CadEditor,106,1008,1001,128,262,442,20985,18.96226415,0.169811321,0.169811321
splunk_splunk-sdk-csharp,123,67,463,876,21,392,20877,6.658536585,0.666666667,0.788617886
splunk_splunk-sdk-csharp-pcl,209,176,958,1018,20,569,31965,8.602870813,0.703349282,0.746411483
spouliot_Touch.Unit,8,20,75,18,0,35,979,23.625,0,0
spring-projects_spring-net,1908,3995,9785,3009,597,6027,215437,9.221698113,0.748951782,0.860587002
spring-projects_spring-net-amqp,181,580,1002,302,109,634,17877,10.10497238,0.408839779,0.491712707
spring-projects_spring-net-codeconfig,102,138,334,74,8,188,6290,6.31372549,0.235294118,0.294117647
sq_Fracture,294,805,1516,275,282,1065,22435,9.761904762,0.292517007,0.31292517
sq_JSIL,573,1409,2669,460,1015,1842,46457,13.68586387,0.504363002,0.732984293
Squirrel_Squirrel.Windows,109,252,781,147,47,415,14496,18.68807339,0.091743119,0.100917431
srkirkland_DataAnnotationsExtensions,73,21,112,96,6,93,1784,2.342465753,0.178082192,0.178082192
sruon_ffxivlib,51,45,178,201,12,106,5231,6,0.215686275,0.215686275
sschmid_Entitas-CSharp,268,393,809,341,92,507,10604,5.891791045,0.578358209,0.548507463
sskodje_wpfchrometabs-mvvm,49,91,146,92,40,42,2643,6.163265306,0.326530612,0.204081633
sta_websocket-sharp,91,409,902,419,4,329,21839,21.93406593,0.131868132,0.131868132
stack72_TeamCitySharp,73,26,277,171,0,150,2126,4.506849315,0.164383562,0.150684932
StackExchange_StackExchange.DataExplorer,12,27,97,31,0,49,1294,20.66666667,0,0
stackify_stackify-api-dotnet,9,18,50,21,2,33,939,17.66666667,0.222222222,0.222222222
stakach_IIS-X-Sendfile-plugin,1,0,4,0,0,2,185,23,0,0
stampsy_rx-monotouch,297,626,2573,148,12,1620,49633,13.82154882,0.757575758,0.723905724
stanzhai_Html2Article,7,23,15,12,0,3,761,6.714285714,0,0
Starstructor_starstructor,59,312,307,193,35,157,8048,12.61016949,0.203389831,0.237288136
statianzo_Fleck,30,54,116,75,24,81,1500,6.766666667,0.166666667,0.166666667
statianzo_PostLog,6,3,11,13,0,7,175,3,0.5,0.5
staxmanade_EventAggregator.Net,25,9,60,2,0,37,1410,3,0.48,0.48
Stealth2012_meridian,354,533,1329,1161,80,777,28067,9.802259887,0.192090395,0.192090395
SteamDatabase_SteamToTwitter,5,8,18,9,0,11,367,7.4,0,0
SteamRE_open-steamworks,922,6591,5229,79,6263,5101,48752,6.003253796,0.035791757,0.090021692
SteamRE_SteamKit,71,198,343,170,12,75,6828,12.52112676,0.169014085,0.169014085
StefanOssendorf_SecurityHeadersMiddleware,60,65,293,137,25,199,5188,7.6,0.233333333,0.216666667
steforster_Remact.Net,74,203,352,168,60,176,8930,11.2027027,0.472972973,0.378378378
Stents-_XOutput,12,159,97,10,46,35,2570,24.16666667,0.083333333,0.083333333
StephenCleary_AsyncDiagnostics,5,4,23,4,0,17,321,6,0.2,0.2
SteveBate_MiniBus,44,93,221,55,0,145,3262,12.13636364,0.454545455,0.454545455
stevedonovan_MonoLuaInterface,33,103,290,11,20,178,4231,18.33333333,0.121212121,0.121212121
stevegreatrex_ProxyApi,47,25,89,48,1,66,1942,3.212765957,0.319148936,0.319148936
stevehodgkiss_restful-routing,164,456,327,39,13,251,4016,2.62195122,0.670731707,0.829268293
stirno_FluentAutomation,65,82,795,132,13,569,8893,15.18461538,0.292307692,0.261538462
stocksharp_stocksharp,1446,7002,5714,7046,4761,2561,164148,8.15560166,0.320885201,0.441908714
stoneharry_Spell-Editor-GUI-V2,61,395,132,20,276,90,7842,12.47540984,0.032786885,0.032786885
stramit_SSE,216,491,928,347,22,745,11567,6.587962963,0.990740741,1.023148148
streamanalytics_samples,29,89,67,38,52,46,1557,6.517241379,0.068965517,0.068965517
Strilanc_PickleJar,44,55,195,89,10,176,2435,7.068181818,0.886363636,0.545454545
studyzy_imewlconverter,586,1938,2719,1136,498,1921,83060,13.50682594,0.868600683,0.660409556
subsonic_SubSonic-2.0,159,1004,1705,405,335,1226,43591,32.67295597,0.27672956,0.339622642
subsonic_SubSonic-3.0,199,361,1482,396,78,875,21958,21.27135678,0.587939698,0.793969849
subsonic_SubSonic-3.0-Templates,59,307,1170,633,17,807,12980,24.22033898,0,0
SubtitleEdit_plugins,275,1562,1766,996,273,772,48363,21.78545455,0.163636364,0.163636364
sucaba_IronTextLibrary,1320,2339,4899,1649,576,2573,63609,7.275757576,0.346969697,0.327272727
superstator_Swaggeratr,45,9,78,70,1,32,1366,3.822222222,0.155555556,0.177777778
svn2github_npoi,6075,24156,23097,18927,4677,17705,550900,7.575308642,0.335802469,0.398353909
Swarmops_Swarmops,689,1552,3048,3255,212,2196,96110,12.90711176,0.397677794,0.41509434
Swoogan_Octopus-Cmdlets,37,60,144,117,5,4,3271,13.48648649,0,0
swxben_docx-template-engine,2,3,9,0,2,5,80,10.5,0.5,0.5
SymbolSource_SymbolSource.Community,85,31,150,231,0,88,2463,2.941176471,0.341176471,0.341176471
Synergex_Baconography,352,1007,1470,776,124,857,28633,10.37215909,0.411931818,0.411931818
synhershko_HebMorph,66,178,265,43,60,217,8772,15.28787879,0.121212121,0.121212121
SyntaxC4-MSFT_AzureQuickStartsProjects,69,40,225,102,1,45,4528,7.101449275,0,0
Taggersoft_SharpMTProto,346,200,634,394,10,365,9150,2.774566474,0.387283237,0.404624277
Taggersoft_SharpTelegram,473,7,307,841,0,104,6776,0.661733615,0.568710359,0.568710359
takeshik_yacq,456,221,3239,673,12,2025,42101,9.978070175,0.651315789,0.848684211
tamasflamich_effort,231,437,1048,265,143,705,16400,9.077922078,0.329004329,0.341991342
tangxuehua_enode,227,284,704,215,5,428,8264,4.72246696,0.629955947,0.925110132
tangxuehua_equeue,176,302,604,335,8,414,8960,6.034090909,0.085227273,0.085227273
TaoK_PoorMansTSqlFormatter,104,486,425,263,265,155,15903,31.31730769,0.230769231,0.211538462
taraniselsu_TacExamples,6,15,30,0,9,24,260,6.166666667,0,0
TargetProcess_Tp.Core.Functional,41,4,127,26,2,112,1019,3.756097561,0.170731707,0.170731707
Taritsyn_MsieJavaScriptEngine,144,144,856,125,17,386,13889,9.277777778,0.152777778,0.180555556
tathamoddie_System.IO.Abstractions,24,10,366,101,0,355,2506,15.70833333,0.541666667,0.625
tavis-software_Link,142,30,157,87,1,113,2789,2.352112676,0.73943662,1.683098592
tavis-software_RestAgent,13,32,70,14,0,57,636,7.615384615,0.076923077,0.076923077
tavis-software_Tavis.Link,142,30,157,87,1,113,2789,2.352112676,0.73943662,1.683098592
tavis-software_Tavis.PrivateCache,18,22,70,28,8,46,978,8.777777778,0.111111111,0.111111111
tawman_git-unite,3,6,13,0,0,5,245,10.33333333,0,0
teamdev_DensoDB,88,86,276,96,18,155,3465,5.443181818,0.170454545,0.227272727
Technicolour_Trakt-for-Mediaportal,299,1734,1844,1078,855,800,54693,30.6187291,0.197324415,0.200668896
TEdit_Terraria-Map-Editor,187,864,944,597,175,648,26845,18.79144385,0.155080214,0.240641711
TehGimp_KerbalMultiPlayer,50,591,443,75,447,143,12852,46.92,0.18,0.18
tejacques_AsyncBridge,4,0,4,2,0,4,394,1,0,0
tejacques_ConfigManager,5,6,20,15,0,8,566,13.2,0,0
tejacques_Option,4,14,47,5,1,41,915,21.25,0,0
tekmaven_nClam,7,0,37,13,0,21,471,7.857142857,0.142857143,0.142857143
tekpub_mvc3,8,0,51,12,0,44,778,13.75,0,0
tekpub_mvcmusic,27,3,82,84,1,74,3552,4.444444444,0.333333333,0.333333333
telerik_kendo-examples-asp-net,7,11,12,0,0,3,191,2.428571429,0,0
telerik_kendo-examples-asp-net-mvc,60,43,195,156,2,129,12476,4.7,0,0
telerik_razor-converter,91,14,126,86,1,79,1646,2.395604396,0.824175824,0.769230769
telerik_win8-xaml-sdk,367,97,675,302,32,342,12729,3.049046322,0.002724796,0.002724796
TelerikAcademy_High-Quality-Code,544,566,1607,397,74,950,25382,8.042279412,0.340073529,0.363970588
TelerikAcademy_SchoolAcademy,116,28,159,483,0,103,3676,1.594827586,0.086206897,0.077586207
TeleSign_csharp_telesign,15,13,40,0,1,29,590,4.666666667,0.333333333,0.333333333
tenor_RestBus,82,231,507,260,26,307,9673,12.51219512,0.195121951,0.231707317
tenor_ServerToolkit,18,54,106,66,4,42,2568,14.22222222,0.444444444,0.444444444
terrajobst_NQuery,403,958,2311,896,94,1408,38154,13.29280397,0.578163772,0.729528536
terryso_PCRemote,73,122,242,97,19,127,4754,6.890410959,0.643835616,0.410958904
Tesserex_C--MegaMan-Engine,715,1452,2586,1420,168,1404,40143,7.665734266,0.528671329,0.545454545
TestStack_ConventionTests,39,0,33,19,0,31,655,0.871794872,0.102564103,0.102564103
TestStack_White,17,16,34,19,1,18,437,2.117647059,0.235294118,0.235294118
Teun_SimpleBrowser.WebDriver,14,14,100,46,0,81,779,7.928571429,0.214285714,0.214285714
tewuapple_WinHtmlEditor,45,421,344,113,32,151,8920,22.91111111,0,0
tfsaggregator_tfsaggregator,95,75,312,196,5,179,3871,4.968421053,0.526315789,0.515789474
tfsbuildextensions_BuildManager,138,473,675,690,25,401,14553,14.02173913,0.18115942,0.18115942
tgjones_gemini,457,667,1074,759,204,562,41194,4.142231947,0.492341357,0.5404814
tgjones_meshellator,144,355,445,170,63,298,7896,8.041666667,0.444444444,0.513888889
tgjones_rasterizr,257,498,525,304,210,320,10287,4.322957198,0.233463035,0.26459144
ThanosSiopoudis_FMScoutFramework,94,226,164,549,209,154,9547,2.627659574,0.542553191,0.468085106
Thashiznets_PWDTK.NET,11,38,41,3,8,23,723,5.545454545,0,0
TheAirlineProject_tap-desktop,511,404,2517,3392,64,1734,60444,10.64774951,0.113502935,0.136986301
theaob_wpXml2Jekyll,7,18,13,5,5,4,300,4.142857143,0,0
TheBerkin_Devcom,25,40,77,33,8,63,1682,10.08,0.16,0.16
TheBerkin_Manhood,154,326,1018,252,75,663,21033,19.17532468,0.201298701,0.207792208
TheBerkin_Rant,154,326,1018,252,75,663,21033,19.17532468,0.201298701,0.207792208
TheBerkin_Stringes,12,64,134,32,36,113,2119,23.91666667,0.083333333,0.083333333
theburningmonk_SimpleSpeedTester,15,46,178,10,0,44,2700,29.06666667,0.066666667,0.066666667
TheCloudlessSky_Harbour.RedisSessionStateStore,5,12,38,12,0,24,516,16.8,0,0
TheCloudlessSky_NHibernate.Caches.Redis,23,28,65,39,4,39,1035,4.391304348,0.173913043,0.173913043
TheCodeKing_XDMessaging.Net,84,136,290,78,3,152,3397,6.297619048,0.261904762,0.261904762
thedersen_UnityAutoMoq,5,5,15,1,0,11,121,3.6,0,0
thedillonb_CodeBucket,80,17,159,308,3,123,3709,3.15,0.0625,0.0625
thelinuxlich_artemis_CSharp,242,354,1452,365,15,921,20106,9.636363636,0.347107438,0.388429752
themotleyfool_Lucene.Net.Linq,137,176,558,170,3,299,6441,5.919708029,0.357664234,0.343065693
themotleyfool_NuGet,652,1076,3314,1860,110,1567,49554,10.11656442,0.449386503,0.47392638
thespooler_ffmpeg-shard,130,934,253,142,782,223,6525,2.553846154,0.069230769,0.069230769
thinkpixellab_bot,287,704,1407,413,172,688,20872,9.505226481,0.222996516,0.233449477
thinkpixellab_Tasks.Show,81,164,342,134,50,138,5565,7.617283951,0.061728395,0.061728395
thinktecture_Thinktecture.IdentityManager.AspNetIdentity,2,5,50,1,0,35,628,61,0,0
thinktecture_Thinktecture.IdentityManager.MembershipReboot,2,8,45,2,3,32,604,53.5,0,0
thinktecture_Thinktecture.IdentityModel.45,123,39,231,63,9,160,2864,2.504065041,0.024390244,0.024390244
thinktecture_Thinktecture.IdentityServer.v3.EntityFramework,70,54,215,128,2,142,3527,4.857142857,0.228571429,0.257142857
thinktecture_Thinktecture.IdentityServer.v3.WsFederation,64,76,205,70,2,117,3621,4.90625,0.1875,0.265625
thoemmi_7Zip4Powershell,10,10,18,37,3,1,582,8.4,0.2,0.2
thoemmi_TinyLittleMvvm,46,60,200,32,3,91,3128,5.97826087,0.47826087,0.5
ThomasArdal_NuGetPackageVisualizer,13,30,92,57,0,12,1131,10.15384615,0.307692308,0.307692308
thomaslevesque_NHotkey,18,30,59,14,1,25,700,5.277777778,0.111111111,0.111111111
thomaslevesque_WpfAnimatedGif,24,38,121,77,9,38,1872,10.125,0.333333333,0.416666667
ThuCommix_Sharpex2D,81,203,333,149,11,263,6565,8.024691358,0.086419753,0.086419753
tibel_Caliburn.Light,158,225,542,97,30,324,8213,5.234177215,0.5,0.550632911
TICLAB_SharpSquare,45,7,78,250,0,58,2312,1.977777778,0.911111111,0.911111111
tidepowerd_GPU.NET-Example-Projects,22,58,93,10,7,31,2971,7.954545455,0.136363636,0.136363636
timabell_ef-enum-to-lookup,17,1,46,33,0,14,860,4.882352941,0.117647059,0.117647059
timclipsham_tfs-hipchat,52,14,45,212,0,19,1637,1.634615385,0.096153846,0.096153846
timheuer_callisto,82,229,410,125,79,192,8601,11.59756098,0.134146341,0.146341463
TimSchlechter_SpecResults,29,4,74,53,0,44,1140,5.655172414,0.344827586,0.482758621
TimSchlechter_Swagger.Codegen.Net,58,48,150,162,0,109,3838,6.327586207,0.137931034,0.137931034
tinysnake_microsoft-owin-security-qq,8,10,22,19,1,11,364,5.5,0.125,0.125
titarenko_OAuth2,53,31,134,159,0,56,3333,3.075471698,0.547169811,0.924528302
tjoudeh_eLearning.WebAPI,49,18,143,75,2,94,1964,4.653061224,0.12244898,0.12244898
tkellogg_Jump-Location,18,20,49,27,0,27,1048,5.166666667,0.166666667,0.166666667
tltjr_Wish,411,1073,2858,911,191,1123,53073,18.00973236,0.379562044,0.403892944
tmsmith_Dapper-Extensions,102,26,494,184,0,307,5087,7.460784314,0.705882353,1.068627451
tmyroadctfig_twaindotnet,64,122,108,62,69,84,2517,3.3125,0.0625,0.0625
todbot_blink1,994,2325,8079,2434,436,4676,147777,23.73541247,0.437625755,0.469818913
toepoke_Fluqi,124,110,1758,454,77,1541,25549,16.92741935,0.161290323,0.161290323
ToJans_SaasOvation,22,44,53,12,2,36,412,2.727272727,0.545454545,0.454545455
Tolriq_Yatse2,392,853,2855,859,251,1740,37706,14.98979592,0.443877551,0.56377551
tomasmcguinness_dotnet-passbook,63,17,174,142,0,106,3412,6.158730159,0.19047619,0.19047619
tomasr_iis-etw-tracing,30,42,104,34,4,44,1169,6.3,0.4,0.366666667
tomasr_viasfora,278,640,1089,460,187,554,16251,9.478417266,0.302158273,0.345323741
tomba_dwarrowdelf,658,1022,2700,980,216,1456,38448,9.088145897,0.449848024,0.752279635
tomba_netserializer,18,33,149,6,11,104,2002,16.61111111,0.555555556,0.722222222
tomkuijsten_vsjenkinsmanager,56,58,157,122,3,75,2607,5.428571429,0.125,0.125
tommyettinger_IsoVoxel,11,54,93,0,53,71,9414,168,0,0
tomrus88_CASCExplorer,27,97,95,28,20,46,2285,9.333333333,0.074074074,0.074074074
tonyqus_toxy,200,184,496,464,24,368,12724,10.265,0.39,0.405
toptensoftware_PetaPoco,59,81,433,76,15,260,6842,11.25423729,0.457627119,0.559322034
toroso_fs4net,61,38,425,50,1,273,3810,8.147540984,0.409836066,0.475409836
torshy_torshify,129,181,710,325,8,214,9859,7.511627907,0.573643411,0.736434109
toxsedyshev_imBMW,90,225,529,374,30,268,9683,15.81111111,0.188888889,0.244444444
tradelinkofficial_core,402,2265,3978,1205,448,2533,66912,20.56467662,0.422885572,0.36318408
TriggerAu_TransferWindowPlanner,47,364,335,165,16,104,9690,17.21276596,0.404255319,0.489361702
Trinity-Encore_Encore,377,229,1029,913,63,728,20039,4.75596817,0.543766578,0.647214854
TrinityCore_WowPacketParser,1664,1451,4335,3217,1207,4171,266345,9.635817308,0.066706731,0.065504808
Tron5000_HealthGraphNet,204,289,404,999,20,190,14540,2.632352941,0.495098039,0.387254902
tropo_tropo-webapi-csharp,42,127,110,180,125,106,2925,3.023809524,0.476190476,0.476190476
TroyGoode_ConfigReader,15,18,38,6,2,19,353,3.866666667,0.2,0.2
TroyGoode_EngageNet,43,12,115,70,0,93,1103,4.372093023,0.604651163,0.930232558
troymac1ure_Entity,279,2873,2151,215,1133,934,104300,42.79569892,0.218637993,0.218637993
trullock_Fluent-NHibernate-Search,59,25,173,39,0,123,1657,5.593220339,0.677966102,0.440677966
trydis_FIFA-Ultimate-Team-2015-Toolkit,164,953,306,438,858,166,6638,3.420731707,0.640243902,0.475609756
tugberkugurlu_GenericRepository,23,4,71,55,0,40,810,3.434782609,0.347826087,0.347826087
Tulpep_Active-Directory-Dialogs,33,124,38,21,103,10,1332,2.909090909,0,0
Tulpep_Active-Directory-Object-Picker,33,124,38,21,103,10,1332,2.909090909,0,0
tumtumtum_Shaolinq,463,584,2562,853,126,1448,34372,13.59827214,0.352051836,0.399568035
tunnelvisionlabs_antlr4cs,1774,4747,11067,3153,2509,8044,235358,15.46166855,0.621195039,0.822435175
tunnelvisionlabs_LangSvcV2,543,1005,2201,978,242,1088,37601,9.812154696,0.333333333,0.375690608
Twitterizer_Twitterizer,227,42,607,437,2,571,15598,5.118942731,0.726872247,1.044052863
TwoMaKing_EApp,727,1454,3926,1609,355,2109,66172,12.5213205,0.495185695,0.603851444
TylerBrinks_Snap,57,30,141,42,0,85,2068,3.578947368,0.543859649,0.578947368
tylerjensen_duovia-fuzzystrings,6,184,17,0,0,9,1130,47.5,0,0
TypecastException_MinimalOwinWebApiSelfHost,11,2,24,13,0,19,309,3.090909091,0,0
typesafe_mnailgun,28,15,69,28,0,51,644,3.714285714,0.464285714,0.428571429
tyranid_oleviewdotnet,218,740,1229,345,91,388,24524,14.15137615,0.19266055,0.298165138
Tyrsis_EssentialsPlugin,131,252,709,219,20,609,14395,15.82442748,0.610687023,0.610687023
ua-parser_uap-csharp,12,4,29,23,0,21,680,4,0.083333333,0.083333333
UbbeLoL_NETDeob,365,1222,2251,387,356,1539,45717,22.07671233,0.484931507,0.498630137
ubiety_xmpp,74,73,145,70,24,104,3401,4.513513514,0.540540541,0.554054054
uComponents_nuPickers,136,53,166,273,43,39,4581,2.897058824,0.352941176,0.352941176
uComponents_uComponents,399,785,1688,846,80,977,44828,9.852130326,0.200501253,0.280701754
