Architecture smell,Project,Namespace,Cause
Unstable Dependency,Scripts,Server,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server.Misc' Server.Commands' VitaNex.Notify' System' Server.Engines.XmlSpawner2' Server.Spells.Ninjitsu' Server.Factions' Server.PathAlgorithms.FastAStar' Server.PathAlgorithms.SlowAStar' Server.Regions' Server.Engines.CannedEvil
Unstable Dependency,Scripts,Server.Accounting,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server' Server.Mobiles' Server.Items' Server.Items' Server.Misc' Server.Multis
Unstable Dependency,Scripts,Server.Misc,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): VitaNex.Notify' Server.Gumps' Server.Spells.Ninjitsu' Server.Engines.CannedEvil
Unstable Dependency,Scripts,Server.Commands,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server.Engines.Quests.Haven' Server.Engines.Quests.Necro' Server.Engines.BulkOrders' Server.Engines.CannedEvil' Server.Engines.Help' Server.Gumps' Server.Engines.Craft
Unstable Dependency,Scripts,Server.Gumps,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server.Spells.Seventh
Unstable Dependency,Scripts,Server.Commands.Generic,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server.Commands' Server.Gumps' Server
Unstable Dependency,Scripts,Server.Gumps.Compendium,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server.Gumps
Unstable Dependency,Scripts,Server.Items,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server' Server.Multis' Server.Engines.Craft' Server.Factions' Server.Engines.XmlSpawner2' Server.Engines.Harvest' Server.Mobiles' Server.Misc' Server.Spells.Spellweaving' Server.Spells.Ninjitsu' Server.Spells.Chivalry' Server.SkillHandlers' Server.Spells.Bushido' Server.Spells.Sixth' Server.Engines.Quests' Server.Engines.Quests.Necro' Server.Engines.Quests.Haven' Server.Engines.PartySystem' Server.Engines.Quests.Doom' Server.Gumps' Server.Targets' Server.Engines.Quests.Hag' Server.Engines.Quests.Matriarch' Server.Spells.Necromancy' Server.Spells.Fourth' Server.Engines.Plants' Server.Regions' Server.Commands' Server.Commands.Generic' Server.Items.MusicBox' Server.Engines.CannedEvil' Server.Engines.BulkOrders
Unstable Dependency,Scripts,Server.Mobiles,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server' Server.Regions' Server.Commands' Server.Engines.Harvest' Server.Targets' Server.Engines.Quests' Server.Engines.Quests.Necro' Server.Engines.XmlSpawner2' Server.Spells.Necromancy' Server.Spells.First' Server.Spells.Second' Server.Spells.Third' Server.Spells.Fourth' Server.Spells.Fifth' Server.Spells.Sixth' Server.Spells.Seventh' Server.Spells.Bushido' Server.Spells.Chivalry' Server.Spells.Ninjitsu' Server.Spells.Mystic' Server.Spells.Spellweaving' Server.Factions' Server.Misc' Server.SkillHandlers' Server.Engines.Quests.Doom' Server.Gumps' Server.Engines.CannedEvil' Server.Engines.BulkOrders' Server.Engines.ConPVP' Server.Engines.Help' Server.Movement' Server.Engines.MyRunUO' Server.Multis.Deeds' Server.Commands.Generic
Unstable Dependency,Scripts,System,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): VitaNex.Text
Unstable Dependency,Scripts,VitaNex.IO,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): VitaNex
Unstable Dependency,Scripts,VitaNex,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server.Misc' System' VitaNex.Network' Server' Server.Mobiles
Unstable Dependency,Scripts,VitaNex.Items,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Server.Spells.Fourth' VitaNex.Geometry
